"id_master","intervencio_ordre","llm_sentiment_cat","llm_primary_frame","llm_confidence","llm_reasoning","llm_ts"
26642,35,"Hostil_Negatiu","Electoral_Weaponization",0.92,"L’extracte no parla de Catalunya directament, però sí d’\"independentismo\" com a actor que rep concessions del govern central per mantenir-se a la Moncloa. El llenguatge és clarament pejoratiu (\"chantaje\", \"privilegia\", \"asfixia fiscal\") i l’atac se centra en el govern de Sánchez/Montero per aquests pactes. Segons el codebook, això encaixa millor amb Electoral_Weaponization que no amb Grievance_Economics o Constitutional_Threat.","2026-04-24 02:16:10"
26642,85,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte associa una mesura favorable al català amb una ‘lesiva acción al independentismo’ i la presenta com un ‘dislate’ i ‘disparate’, cosa que implica llenguatge clarament pejoratiu cap a l’àmbit català. A més, la crítica se centra en el govern de Pedro Sánchez i en el seu ús d’aquesta concessió per ‘mantenerse en el poder’, no només en Catalunya mateixa. Per les regles d’exclusió, això encaixa millor amb instrumentalització electoral contra un partit nacional que no pas amb un marc exclusivament constitucional o econòmic.","2026-04-24 02:16:16"
26642,112,"Hostil_Negatiu","Electoral_Weaponization",0.9,"L’extracte menciona Catalunya només de manera indirecta mitjançant 'tesis separatistas' i la condonació del deute, amb un to clarament despectiu. No hi ha una comparació econòmica explícita entre Catalunya i Andalusia suficient per activar Grievance_Economics. La referència serveix sobretot per atacar Pedro Sánchez i, en menor mesura, Moreno, vinculant-los a concessions als separatistes; per tant encaixa millor amb Electoral_Weaponization.","2026-04-24 02:16:19"
26642,113,"Neutral_Institucional","Other",0.95,"La menció a Catalunya és tangencial i apareix només en una comparació de despesa sanitària per habitant, sense cap judici explícit sobre Catalunya ni cap greuge atribuït a concessions cap a aquesta comunitat. No hi ha amenaça constitucional, ni ús electoral de pactes amb partits catalans, ni tampoc Catalunya com a model positiu concret. Per tant, el to és descriptiu i el marc no encaixa en les categories específiques.","2026-04-24 02:16:24"
26642,114,"Hostil_Negatiu","Constitutional_Threat",0.83,"L’extracte només conté una menció indirecta a Catalunya a través de 'las ínfulas separatistas', usada com a atac pejoratiu i d’alarma. No hi ha comparació econòmica amb Andalusia ni una referència a pactes amb partits catalans per atacar un partit nacional; tampoc hi ha model positiu. Per tant, el to és hostil i el marc és d’amenaça territorial/institucional.","2026-04-24 02:16:27"
26642,146,"Hostil_Negatiu","Electoral_Weaponization",0.97,"L’extracte associa Junts i l’independentisme català a postulats de “supremacía racial y cultural” i presenta les cessions a Catalunya com una maniobra de Sánchez per mantenir-se al poder, amb un to clarament pejoratiu. El focus principal no és només una amenaça constitucional abstracta, sinó l’ús dels pactes amb partits catalans per atacar el govern del PSOE. Tot i que es menciona el greuge a Andalusia, l’atac central recau en Sánchez i els socialistes per negociar amb Junts.","2026-04-24 02:16:31"
26642,147,"Hostil_Negatiu","Electoral_Weaponization",0.96,"L’extracte presenta Catalunya sobretot com a beneficiària d’una cessió competencial i d’un tracte diferencial del govern d’Espanya, en un atac dirigit clarament contra el PSOE/Pedro Sánchez. Tot i que hi ha una comparació de repartiment de menors amb Andalusia, el nucli del discurs no és un greuge econòmic sinó la instrumentalització política dels pactes amb Catalunya. El to és clarament desqualificador i d’alarma ('bulos', 'mercancía', 'por un sillón se vende lo que haga falta').","2026-04-24 02:16:36"
26642,194,"Neutral_Institucional","Other",0.88,"La menció a Catalunya apareix en el context del debat sobre competències ferroviàries, però sense llenguatge pejoratiu cap a Catalunya ni cap elogi positiu. Tampoc hi ha comparació econòmica directa amb Andalusia ni s’utilitza Catalunya per atacar un partit nacional per pactes. Per tant, la referència és sobretot procedimental i institucional.","2026-04-24 02:16:43"
26642,195,"Hostil_Negatiu","Electoral_Weaponization",0.92,"L’extracte presenta Catalunya sobretot com a beneficiària de cessions polítiques del govern central per mantenir-se a la Moncloa, i això s’utilitza per atacar partits nacionals com PSOE i també PP. Tot i que hi ha una referència als interessos andalusos perjudicats, el nucli no és una comparació econòmica concreta sinó la instrumentalització electoral dels pactes amb catalans. El llenguatge és clarament despectiu i d’alarma ('gobierno indigno', 'cediendo... en contra de los intereses de los andaluces').","2026-04-24 02:16:48"
26642,197,"Hostil_Negatiu","Grievance_Economics",0.94,"L’extracte contraposa reiteradament Andalusia amb Catalunya en termes de recursos i finançament, afirmant que a Catalunya se li arreglen problemes “a golpes de millones” mentre Andalusia és perjudicada. També hi ha atac a Sánchez i Montero per les concessions als independentistes catalans, però el nucli de la menció a Catalunya és el greuge econòmic comparatiu amb Andalusia. El llenguatge és clarament despectiu i d’alarma (“cupo catalán”, “agravio”, “independentistas catalanes”, “nos quieren robar”).","2026-04-24 02:16:52"
26679,56,"Neutral_Institucional","Other",0.92,"La menció a Catalunya és només comparativa i estadística: es diu que la baixada de l'atur a Sevilla supera la d'un any a tota Catalunya. No hi ha llenguatge pejoratiu contra Catalunya ni cap referència a amenaça constitucional, privilegis econòmics o pactes amb partits catalans. Per tant, la menció és descriptiva i no activa cap frame específic del codebook.","2026-04-24 02:16:56"
26679,57,"Neutral_Institucional","Grievance_Economics",0.9,"La menció a Catalunya és comparativa i quantitativa: es diu que Andalusia rep menys per desocupat que Catalunya, explicitant un greuge per a Andalusia. No hi ha llenguatge hostil contra Catalunya ni cap apel·lació a unitat d’Espanya o amenaça constitucional. Tampoc és weaponization electoral perquè l’atac principal és sobre el repartiment de recursos, no sobre pactes amb partits catalans.","2026-04-24 02:17:00"
26680,40,"Neutral_Institucional","Other",0.78,"L’extracte contrasta les polítiques universitàries d’Andalusia amb les d’altres comunitats i presenta Catalunya com un cas de retrocés en places públiques. No hi ha llenguatge agressiu sobre la unitat d’Espanya ni pactes amb partits nacionals; tampoc una comparació de greuge econòmic. La menció a Catalunya és crítica però principalment descriptiva dins d’una comparació de polítiques públiques, així que encaixa millor com a Other amb sentiment neutral-institucional.","2026-04-24 02:17:03"
26680,53,"Hostil_Negatiu","Electoral_Weaponization",0.95,"L’extracte critica un partit nacional i el Govern central per haver creat un 'cupo independentista' i una 'financiación singular para sus socios', vinculant-ho a un perjudici directe per a Andalusia ('1.500 millones de euros menos'). Això encaixa millor amb Electoral_Weaponization perquè l’atac se centra en Sánchez/Montero i els seus pactes, no només en Catalunya com a amenaça constitucional. El llenguatge és clarament negatiu i d’alarma, amb oposició entre privilegis per a independentistes i càstig als andalusos.","2026-04-24 02:17:07"
26680,79,"Neutral_Institucional","Other",0.95,"La menció a la Generalitat Catalana apareix com a part d’un conveni tècnic de conservació ambiental, sense llenguatge valoratiu ni atac polític. No hi ha comparació econòmica amb Andalusia, ni Catalunya és presentada com a amenaça constitucional, ni s’utilitza contra cap partit nacional. Tampoc es presenta Catalunya com a model d’èxit, sinó com a soci institucional en un projecte concret.","2026-04-24 02:17:14"
26680,136,"Neutral_Institucional","Other",0.99,"L’extracte no conté cap menció a Catalunya ni a institucions catalanes; el focus és Israel, Palestina, Vox, PP i el PSOE. Com que el codebook exigeix classificar el sentiment i frame sobre Catalunya, aquí no hi ha base textual per activar cap marc específic sobre Catalunya. Per exclusió, correspon una codificació neutral i Other.","2026-04-24 02:17:17"
26680,139,"Neutral_Institucional","Other",0.92,"La menció a Catalunya és històrica i descriptiva: s'esmenta la lluita obrera a Catalunya de 1919 com a antecedent de la jornada de vuit hores, sense cap càrrega pejorativa ni confrontació institucional. No hi ha comparació econòmica amb Andalusia, ni amenaça constitucional, ni ús de pactes amb partits catalans per atacar un partit nacional. Tampoc es presenta Catalunya com a model actual de gestió, sinó com a referència històrica puntual.","2026-04-24 02:17:21"
26680,146,"Neutral_Institucional","Other",0.84,"La menció a Catalunya apareix per desactivar el relat que 'España se rompe' i descriu de manera factual que Catalunya continua a Espanya, amb un govern socialista i convivència pacífica. No hi ha llenguatge pejoratiu cap a Catalunya ni es presenta com a amenaça; al contrari, es nega explícitament aquest marc. Tampoc no és un model positiu de gestió ni una comparació econòmica amb Andalusia, així que el frame residual és Other.","2026-04-24 02:17:24"
26680,161,"Neutral_Institucional","Other",0.87,"L’extracte contraposa greuges històrics i demandes de finançament/autogovern per a Andalusia amb referències a Catalunya principalment com a lloc de migració o com a exemple de territoris que \"cerran filas\" a Madrid. No hi ha llenguatge hostil contra Catalunya ni una acusació de ruptura constitucional. Tampoc encaixa en Grievance_Economics perquè no s’atribueixen concessions econòmiques a Catalunya en comparació directa amb Andalusia, sinó al centralisme i al \"norte de España\" en general.","2026-04-24 02:17:29"
26680,162,"Neutral_Institucional","Electoral_Weaponization",0.82,"L’extracte rebutja unes declaracions ofensives sobre Andalusia i critica sobretot l’ús partidista que en fa un grup parlamentari per desviar l’atenció, no pas Catalunya com a amenaça. La menció a Catalunya és majoritàriament procedimental i meta-política, sense llenguatge hostil cap a Catalunya ni elits catalanes. Com que l’atac se centra en l’adversari polític i en la instrumentalització del tema català dins la cambra, encaixa millor amb Electoral_Weaponization que no amb Constitutional_Threat o Grievance_Economics.","2026-04-24 02:17:34"
26680,163,"Hostil_Negatiu","Constitutional_Threat",0.92,"El fragment empra un llenguatge molt desqualificador contra el separatisme català i el presenta com a odi a Espanya, xantatge i enemic d'Espanya, així que el sentiment és clarament hostil. Tot i que hi ha passatges finals de reconeixement històric als catalans, el nucli argumental associa Catalunya/separatisme amb una amenaça a la unitat, la convivència i l'ordre constitucional. També apareix l'atac al PSOE i al PP per pactes amb Junts, però el marc dominant és la denúncia del separatisme com a amenaça política i nacional, no només com a arma electoral.","2026-04-24 02:17:39"
26680,164,"Empàtic_Positiu","Other",0.93,"L’extracte defensa explícitament Catalunya i denuncia que la iniciativa del PP és 'contra Cataluña y contra el pueblo de Cataluña', amb llenguatge de solidaritat i rebuig de l’odi territorial. No presenta Catalunya com a amenaça ni com a model de gestió, ni l’eix principal és un atac a un partit nacional per pactes amb catalans. Com que la menció a Catalunya serveix sobretot per rebutjar la confrontació territorial i no encaixa clarament en cap frame tipificat, correspon 'Other'.","2026-04-24 02:17:43"
